label,r,lag,state,N_i,P_self,D_i,gamma_plus,gamma_minus,gamma_plus_over_D,gamma_plus_minus_gamma_minus
cube320_t0049,64,1,HS,0.0752,0.9960106382978723,0.003989361702127714,0.00038333333333333334,0.0003000000000000041,0.09608888888888759,8.333333333332925e-05
cube320_t0049,80,1,B,0.9,0.9994444444444445,0.0005555555555555314,0.0005,0.0004999999999999782,0.9000000000000392,2.179246366695864e-17
cube320_t0049,80,1,HL,0.026783333333333333,0.9869321717485999,0.013067828251400071,0.00045,0.00034999999999999853,0.034435714285714424,0.00010000000000000145
cube320_t0049,80,1,HS,0.07321666666666667,0.9947643979057592,0.005235602094240788,0.00028333333333333335,0.00038333333333332966,0.05411666666666719,-9.99999999999963e-05
cube320_t0049,96,1,B,0.9,0.9995,0.0004999999999999449,0.00045,0.00044999999999995044,0.900000000000099,4.954803928258755e-17
cube320_t0049,96,1,HL,0.0269,0.9894671623296158,0.010532837670384154,0.0004,0.00028333333333333373,0.037976470588235244,0.00011666666666666629
cube320_t0049,96,1,HS,0.0731,0.993844049247606,0.006155950752393946,0.0003333333333333333,0.00044999999999999744,0.05414814814814845,-0.00011666666666666412
cube320_t0049,128,1,B,0.9,0.9993703703703704,0.0006296296296296466,0.0005666666666666667,0.000566666666666682,0.8999999999999757,-1.5287250632045613e-17
cube320_t0049,128,1,HL,0.0294,0.9863945578231292,0.013605442176870763,0.0004,0.00040000000000000045,0.029399999999999968,-4.336808689942018e-19
cube320_t0049,128,1,HS,0.0706,0.9950424929178471,0.004957507082152923,0.00035,0.00034999999999999636,0.07060000000000073,3.63207727782644e-18
cube320_t0049,160,1,B,0.9,0.9995555555555555,0.0004444444444444695,0.0004,0.00040000000000002257,0.8999999999999493,-2.2551405187698492e-17
cube320_t0049,160,1,HL,0.0268,0.9944029850746269,0.005597014925373123,0.00021666666666666666,0.0001499999999999997,0.03871111111111119,6.666666666666697e-05
cube320_t0049,160,1,HS,0.0732,0.994535519125683,0.005464480874316946,0.0003333333333333333,0.00040000000000000045,0.06099999999999993,-6.666666666666713e-05
cube320_t0049,192,1,B,0.9,0.9993703703703704,0.0006296296296296466,0.0005666666666666667,0.000566666666666682,0.8999999999999757,-1.5287250632045613e-17
cube320_t0049,192,1,HL,0.02525,0.9887788778877887,0.011221122112211268,0.00028333333333333335,0.00028333333333333455,0.025249999999999898,-1.1926223897340549e-18
cube320_t0049,192,1,HS,0.07475,0.9935340022296544,0.006465997770345622,0.00048333333333333334,0.0004833333333333352,0.0747499999999997,-1.8431436932253575e-18
cube320_t0049,32,2,B,0.9,0.9986666666666667,0.0013333333333332975,0.0012,0.0011999999999999678,0.9000000000000241,3.209238430557093e-17
cube320_t0049,32,2,HL,0.019266666666666668,0.9700115340253749,0.029988465974625123,0.0006222222222222223,0.0005777777777777774,0.020748717948717965,4.4444444444444826e-05
cube320_t0049,32,2,HS,0.08073333333333334,0.9881640517478668,0.011835948252133188,0.0009111111111111111,0.0009555555555555528,0.07697829457364364,-4.444444444444168e-05
cube320_t0049,48,2,B,0.9,0.9988888888888889,0.0011111111111110628,0.001,0.0009999999999999564,0.9000000000000392,4.358492733391728e-17
cube320_t0049,48,2,HL,0.019,0.9742690058479532,0.025730994152046827,0.0004888888888888889,0.0004888888888888897,0.01899999999999997,-8.673617379884035e-19
cube320_t0049,48,2,HS,0.081,0.9890260631001372,0.010973936899862813,0.0008888888888888889,0.0008888888888888878,0.0810000000000001,1.0842021724855044e-18
cube320_t0049,64,2,B,0.9,0.9988641975308642,0.0011358024691358048,0.0010222222222222223,0.0010222222222222245,0.8999999999999982,-2.168404344971009e-18
cube320_t0049,64,2,HL,0.024177777777777777,0.9751838235294118,0.024816176470588203,0.0005777777777777778,0.0005999999999999992,0.023282304526749002,-2.2222222222221437e-05
cube320_t0049,64,2,HS,0.07582222222222222,0.9903282532239156,0.0096717467760844,0.0007555555555555555,0.0007333333333333327,0.07811986531986538,2.2222222222222847e-05
cube320_t0049,80,2,B,0.9,0.9989876543209877,0.0010123456790123164,0.0009111111111111111,0.0009111111111110848,0.900000000000026,2.6346112791397758e-17
cube320_t0049,80,2,HL,0.026422222222222222,0.977291841883936,0.02270815811606397,0.0008222222222222222,0.0006000000000000014,0.036208230452674815,0.00022222222222222088
cube320_t0049,80,2,HS,0.07357777777777778,0.9888251283600121,0.011174871639987871,0.0006,0.0008222222222222188,0.053691891891892114,-0.00022222222222221882
cube320_t0049,96,2,B,0.9,0.9990123456790123,0.0009876543209876854,0.0008888888888888889,0.0008888888888889168,0.8999999999999717,-2.7863995832877464e-17
cube320_t0049,96,2,HL,0.026755555555555557,0.9800664451827242,0.019933554817275767,0.0007111111111111111,0.0005333333333333339,0.03567407407407404,0.00017777777777777724
cube320_t0049,96,2,HS,0.07324444444444445,0.9890776699029126,0.01092233009708743,0.0006222222222222223,0.0008000000000000037,0.05696790123456764,-0.00017777777777778147
cube320_t0049,128,2,B,0.9,0.9989135802469136,0.0010864197530864317,0.0009777777777777777,0.0009777777777777886,0.89999999999999,-1.0842021724855044e-17
cube320_t0049,128,2,HL,0.029377777777777777,0.9765506807866868,0.02344931921331317,0.0007333333333333333,0.0006888888888888891,0.031273118279569884,4.4444444444444284e-05
cube320_t0049,128,2,HS,0.07062222222222223,0.9905601006922593,0.009439899307740696,0.0006222222222222223,0.0006666666666666651,0.06591407407407424,-4.4444444444442874e-05
cube320_t0049,160,2,B,0.9,0.9988888888888889,0.0011111111111110628,0.001,0.0009999999999999564,0.9000000000000392,4.358492733391728e-17
cube320_t0049,160,2,HL,0.027244444444444446,0.9796084828711256,0.020391517128874437,0.0005111111111111112,0.000555555555555557,0.02506488888888883,-4.44444444444458e-05
cube320_t0049,160,2,HS,0.07275555555555556,0.9890042761148442,0.010995723885155795,0.0008444444444444444,0.0008000000000000017,0.07679753086419737,4.4444444444442766e-05
cube320_t0049,192,2,B,0.9,0.9988395061728395,0.001160493827160547,0.0010444444444444444,0.0010444444444444923,0.8999999999999588,-4.7921736023859296e-17
cube320_t0049,192,2,HL,0.025,0.9751111111111112,0.02488888888888885,0.0006444444444444444,0.0006222222222222213,0.025892857142857183,2.2222222222223172e-05
cube320_t0049,192,2,HS,0.075,0.9881481481481481,0.011851851851851891,0.0008666666666666666,0.0008888888888888918,0.07312499999999976,-2.2222222222225124e-05
cube320_t0049,32,4,B,0.9,0.9972592592592593,0.0027407407407407103,0.0024666666666666665,0.002466666666666639,0.9000000000000099,2.7321894746634712e-17
cube320_t0049,32,4,HL,0.0186,0.953405017921147,0.04659498207885304,0.0008666666666666666,0.0008666666666666665,0.018600000000000002,1.0842021724855044e-19
cube320_t0049,32,4,HS,0.0814,0.9746109746109746,0.025389025389025432,0.0020666666666666667,0.00206666666666667,0.08139999999999986,-3.469446951953614e-18
cube320_t0049,48,4,B,0.9,0.9977037037037036,0.002296296296296352,0.0020666666666666667,0.0020666666666667166,0.8999999999999783,-4.9873299934333204e-17
cube320_t0049,48,4,HL,0.019266666666666668,0.9411764705882353,0.05882352941176472,0.001,0.0011333333333333336,0.016999999999999998,-0.0001333333333333336
cube320_t0049,48,4,HS,0.08073333333333334,0.9793559042113955,0.02064409578860449,0.0018,0.0016666666666666692,0.08719199999999987,0.0001333333333333308
cube320_t0049,64,4,B,0.9,0.9982222222222222,0.001777777777777767,0.0016,0.0015999999999999903,0.9000000000000055,9.75781955236954e-18
cube320_t0049,64,4,HL,0.024133333333333333,0.9668508287292817,0.03314917127071826,0.001,0.0008000000000000006,0.030166666666666644,0.00019999999999999944
cube320_t0049,64,4,HS,0.07586666666666667,0.9850615114235501,0.01493848857644986,0.0009333333333333333,0.0011333333333333293,0.062478431372549235,-0.00019999999999999597
cube320_t0049,80,4,B,0.9,0.9982222222222222,0.001777777777777767,0.0016,0.0015999999999999903,0.9000000000000055,9.75781955236954e-18
cube320_t0049,80,4,HL,0.0276,0.9492753623188406,0.050724637681159424,0.0011333333333333334,0.0014,0.022342857142857143,-0.00026666666666666657
cube320_t0049,80,4,HS,0.0724,0.9852670349907919,0.014732965009208066,0.0013333333333333333,0.0010666666666666641,0.09050000000000023,0.0002666666666666692
cube320_t0049,96,4,B,0.9,0.9982222222222222,0.001777777777777767,0.0016,0.0015999999999999903,0.9000000000000055,9.75781955236954e-18
cube320_t0049,96,4,HL,0.0264,0.9646464646464646,0.03535353535353536,0.0013333333333333333,0.0009333333333333334,0.03771428571428571,0.00039999999999999986
cube320_t0049,96,4,HS,0.0736,0.9791666666666666,0.02083333333333337,0.0011333333333333334,0.001533333333333336,0.05439999999999991,-0.00040000000000000257
cube320_t0049,128,4,B,0.9,0.9981481481481481,0.0018518518518518823,0.0016666666666666668,0.001666666666666694,0.8999999999999853,-2.7321894746634712e-17
cube320_t0049,128,4,HL,0.029133333333333334,0.9610983981693364,0.0389016018306636,0.0013333333333333333,0.001133333333333333,0.03427450980392158,0.0002000000000000003
cube320_t0049,128,4,HS,0.07086666666666666,0.9793038570084666,0.02069614299153344,0.0012666666666666666,0.0014666666666666697,0.06120303030303017,-0.00020000000000000313
cube320_t0049,160,4,B,0.9,0.9975555555555555,0.0024444444444444713,0.0022,0.0022000000000000244,0.8999999999999901,-2.42861286636753e-17
cube320_t0049,160,4,HL,0.028333333333333332,0.9482352941176471,0.051764705882352935,0.0009333333333333333,0.0014666666666666665,0.018030303030303032,-0.0005333333333333331
cube320_t0049,160,4,HS,0.07166666666666667,0.9776744186046512,0.022325581395348792,0.0021333333333333334,0.0015999999999999968,0.09555555555555575,0.0005333333333333366
cube320_t0049,192,4,B,0.9,0.9979259259259259,0.002074074074074117,0.0018666666666666666,0.0018666666666667055,0.8999999999999814,-3.881443777498106e-17
cube320_t0049,192,4,HL,0.024133333333333333,0.9419889502762431,0.058011049723756924,0.0012,0.0014000000000000004,0.020685714285714276,-0.00020000000000000052
cube320_t0049,192,4,HS,0.07586666666666667,0.9824253075571178,0.017574692442882234,0.0015333333333333334,0.0013333333333333322,0.08724666666666675,0.00020000000000000118
cube320_t0053,32,1,B,0.9,0.9991666666666666,0.0008333333333333526,0.00075,0.0007500000000000174,0.8999999999999793,-1.734723475976807e-17
cube320_t0053,32,1,HL,0.027616666666666668,0.9818949909474954,0.01810500905250456,0.0005333333333333334,0.000500000000000001,0.02945777777777772,3.333333333333237e-05
cube320_t0053,32,1,HS,0.07238333333333333,0.9914805434031775,0.008519456596822517,0.0005833333333333334,0.0006166666666666698,0.06847072072072037,-3.3333333333336384e-05
cube320_t0053,48,1,B,0.9,0.9991666666666666,0.0008333333333333526,0.00075,0.0007500000000000174,0.8999999999999793,-1.734723475976807e-17
cube320_t0053,48,1,HL,0.031,0.9838709677419355,0.016129032258064502,0.0004333333333333333,0.0004999999999999996,0.026866666666666688,-6.666666666666626e-05
cube320_t0053,48,1,HS,0.069,0.9915458937198067,0.008454106280193274,0.00065,0.000583333333333336,0.07688571428571395,6.666666666666399e-05
cube320_t0053,64,1,B,0.9,0.9989629629629629,0.0010370370370370585,0.0009333333333333333,0.0009333333333333527,0.8999999999999814,-1.940721888749053e-17
cube320_t0053,64,1,HL,0.03265,0.9877488514548239,0.01225114854517606,0.0006,0.00039999999999999834,0.04897500000000019,0.0002000000000000016
cube320_t0053,64,1,HS,0.06735,0.9866369710467706,0.013363028953229383,0.0007,0.0008999999999999989,0.05238333333333339,-0.0001999999999999989
cube320_t0053,80,1,B,0.9,0.9992222222222222,0.0007777777777777661,0.0007,0.0006999999999999896,0.9000000000000135,1.0408340855860843e-17
cube320_t0053,80,1,HL,0.035116666666666664,0.9905078310393926,0.00949216896060745,0.0004333333333333333,0.0003333333333333316,0.0456516666666669,0.00010000000000000173
cube320_t0053,80,1,HS,0.06488333333333333,0.9902388903159517,0.009761109684048308,0.0005333333333333334,0.0006333333333333344,0.05463859649122798,-0.00010000000000000102
cube320_t0053,96,1,B,0.9,0.9991481481481481,0.0008518518518518814,0.0007666666666666667,0.0007666666666666933,0.8999999999999688,-2.656295322589486e-17
cube320_t0053,96,1,HL,0.03188333333333333,0.9884997386304234,0.011500261369576603,0.00036666666666666667,0.0003666666666666674,0.03188333333333327,-7.047314121155779e-19
cube320_t0053,96,1,HS,0.06811666666666667,0.9907022265720578,0.009297773427942246,0.0006333333333333333,0.0006333333333333328,0.06811666666666673,5.421010862427522e-19
cube320_t0053,128,1,B,0.9,0.9991111111111111,0.000888888888888939,0.0008,0.0008000000000000451,0.8999999999999493,-4.5102810375396984e-17
cube320_t0053,128,1,HL,0.025516666666666667,0.984323971260614,0.015676028739386005,0.00045,0.0003999999999999996,0.02870625000000003,5.00000000000004e-05
cube320_t0053,128,1,HS,0.07448333333333333,0.9910494517789215,0.008950548221078547,0.0006166666666666666,0.0006666666666666671,0.06889708333333329,-5.0000000000000456e-05
cube320_t0053,160,1,B,0.9,0.9991296296296296,0.0008703703703704102,0.0007833333333333334,0.0007833333333333693,0.8999999999999588,-3.5887091909270197e-17
cube320_t0053,160,1,HL,0.022016666666666667,0.9848599545798638,0.01514004542013625,0.0003333333333333333,0.0003333333333333331,0.02201666666666668,2.168404344971009e-19
cube320_t0053,160,1,HS,0.07798333333333334,0.9905962812566788,0.009403718743321243,0.0007333333333333333,0.000733333333333335,0.07798333333333317,-1.6263032587282567e-18
cube320_t0053,192,1,B,0.9,0.9992037037037037,0.000796296296296295,0.0007166666666666667,0.0007166666666666655,0.9000000000000016,1.1926223897340549e-18
cube320_t0053,192,1,HL,0.020433333333333335,0.9836867862969005,0.01631321370309946,0.0003333333333333333,0.00033333333333333235,0.020433333333333394,9.75781955236954e-19
cube320_t0053,192,1,HS,0.07956666666666666,0.9920402178466695,0.007959782153330486,0.0006333333333333333,0.000633333333333329,0.0795666666666672,4.336808689942018e-18
cube320_t0053,32,2,B,0.9,0.998320987654321,0.0016790123456790207,0.001511111111111111,0.0015111111111111187,0.8999999999999955,-7.589415207398531e-18
cube320_t0053,32,2,HL,0.027822222222222224,0.9608626198083067,0.03913738019169333,0.0009111111111111111,0.0010888888888888899,0.023279818594104287,-0.00017777777777777876
cube320_t0053,32,2,HS,0.07217777777777777,0.9839901477832512,0.016009852216748777,0.0013333333333333333,0.001155555555555556,0.08328205128205124,0.00017777777777777735
cube320_t0053,48,2,B,0.9,0.9980740740740741,0.0019259259259258865,0.0017333333333333333,0.001733333333333298,0.9000000000000183,3.5344990823027445e-17
cube320_t0053,48,2,HL,0.030466666666666666,0.9649890590809628,0.035010940919037226,0.0010888888888888888,0.0010666666666666674,0.031101388888888862,2.2222222222221437e-05
cube320_t0053,48,2,HS,0.06953333333333334,0.979226589964845,0.020773410035154982,0.0014222222222222223,0.001444444444444443,0.0684635897435898,-2.2222222222220787e-05
cube320_t0053,64,2,B,0.9,0.998,0.0020000000000000018,0.0018,0.0018000000000000017,0.8999999999999991,-1.734723475976807e-18
cube320_t0053,64,2,HL,0.03266666666666666,0.972108843537415,0.027891156462585,0.0010888888888888888,0.0009111111111111098,0.03904065040650411,0.00017777777777777898
cube320_t0053,64,2,HS,0.06733333333333333,0.9762376237623762,0.023762376237623783,0.0014222222222222223,0.0016000000000000014,0.0598518518518518,-0.0001777777777777791
cube320_t0053,80,2,B,0.9,0.9983703703703704,0.0016296296296296475,0.0014666666666666667,0.0014666666666666827,0.8999999999999901,-1.6046192152785466e-17
cube320_t0053,80,2,HL,0.03464444444444444,0.9820397690827454,0.017960230917254627,0.0008444444444444444,0.0006222222222222214,0.047017460317460374,0.00022222222222222305
cube320_t0053,80,2,HS,0.06535555555555556,0.9792587555253315,0.02074124447466852,0.0011333333333333334,0.001355555555555558,0.05464153005464471,-0.00022222222222222456
cube320_t0053,96,2,B,0.9,0.9984444444444445,0.0015555555555555323,0.0014,0.0013999999999999792,0.9000000000000135,2.0816681711721685e-17
cube320_t0053,96,2,HL,0.03191111111111111,0.979108635097493,0.02089136490250698,0.0009555555555555555,0.0006666666666666673,0.045739259259259216,0.0002888888888888882
cube320_t0053,96,2,HS,0.0680888888888889,0.9817232375979112,0.018276762402088753,0.0009555555555555555,0.0012444444444444432,0.052282539682539736,-0.0002888888888888877
cube320_t0053,128,2,B,0.9,0.9982716049382716,0.0017283950617283939,0.0015555555555555555,0.0015555555555555546,0.9000000000000006,8.673617379884035e-19
cube320_t0053,128,2,HL,0.024666666666666667,0.9585585585585585,0.04144144144144146,0.0009555555555555555,0.0010222222222222228,0.02305797101449274,-6.666666666666724e-05
cube320_t0053,128,2,HS,0.07533333333333334,0.984070796460177,0.015929203539822967,0.0012666666666666666,0.0011999999999999969,0.07951851851851872,6.666666666666973e-05
cube320_t0053,160,2,B,0.9,0.9982962962962963,0.0017037037037036518,0.0015333333333333334,0.0015333333333332865,0.9000000000000274,4.683753385137379e-17
cube320_t0053,160,2,HL,0.022044444444444443,0.96875,0.03125,0.0006444444444444444,0.0006888888888888888,0.020622222222222222,-4.444444444444439e-05
cube320_t0053,160,2,HS,0.07795555555555556,0.9817559863169898,0.018244013683010207,0.0014666666666666667,0.001422222222222218,0.0803916666666669,4.444444444444873e-05
cube320_t0053,192,2,B,0.9,0.9982962962962963,0.0017037037037036518,0.0015333333333333334,0.0015333333333332865,0.9000000000000274,4.683753385137379e-17
cube320_t0053,192,2,HL,0.019755555555555554,0.9640044994375703,0.03599550056242973,0.0006666666666666666,0.0007111111111111117,0.018520833333333316,-4.444444444444504e-05
cube320_t0053,192,2,HS,0.08024444444444444,0.9828302409304902,0.017169759069509793,0.0014222222222222223,0.0013777777777777746,0.08283297491039444,4.4444444444447645e-05
cube320_t0053,32,4,B,0.9,0.996,0.0040000000000000036,0.0036,0.0036000000000000034,0.8999999999999991,-3.469446951953614e-18
cube320_t0053,32,4,HL,0.0276,0.9420289855072463,0.05797101449275366,0.0021333333333333334,0.001600000000000001,0.03679999999999998,0.0005333333333333325
cube320_t0053,32,4,HS,0.0724,0.9613259668508287,0.03867403314917128,0.002266666666666667,0.0028000000000000013,0.05860952380952379,-0.0005333333333333344
cube320_t0053,48,4,B,0.9,0.9957777777777778,0.004222222222222238,0.0038,0.0038000000000000147,0.8999999999999966,-1.474514954580286e-17
cube320_t0053,48,4,HL,0.031066666666666666,0.9377682403433476,0.0622317596566524,0.002,0.0019333333333333344,0.03213793103448274,6.666666666666561e-05
cube320_t0053,48,4,HS,0.06893333333333333,0.9545454545454546,0.045454545454545414,0.0030666666666666668,0.0031333333333333304,0.06746666666666673,-6.666666666666366e-05
cube320_t0053,64,4,B,0.9,0.9958518518518519,0.004148148148148123,0.0037333333333333333,0.0037333333333333107,0.9000000000000055,2.2551405187698492e-17
cube320_t0053,64,4,HL,0.03266666666666666,0.936734693877551,0.06326530612244896,0.0019333333333333333,0.002066666666666666,0.030559139784946246,-0.00013333333333333253
cube320_t0053,64,4,HS,0.06733333333333333,0.9504950495049505,0.04950495049504955,0.0034666666666666665,0.003333333333333336,0.0700266666666666,0.00013333333333333036
cube320_t0053,80,4,B,0.9,0.9966666666666667,0.0033333333333332993,0.003,0.0029999999999999693,0.9000000000000092,3.0791341698588326e-17
cube320_t0053,80,4,HL,0.03526666666666667,0.945179584120983,0.05482041587901698,0.0020666666666666667,0.0019333333333333323,0.037698850574712665,0.00013333333333333448
cube320_t0053,80,4,HS,0.06473333333333334,0.964984552008239,0.03501544799176104,0.0021333333333333334,0.0022666666666666647,0.06092549019607849,-0.00013333333333333123
cube320_t0053,96,4,B,0.9,0.9971851851851852,0.0028148148148148255,0.002533333333333333,0.002533333333333343,0.8999999999999965,-9.974659986866641e-18
cube320_t0053,96,4,HL,0.030933333333333334,0.959051724137931,0.04094827586206895,0.0016666666666666668,0.0012666666666666662,0.04070175438596493,0.0004000000000000006
cube320_t0053,96,4,HS,0.06906666666666667,0.9691119691119691,0.030888030888030937,0.0017333333333333333,0.002133333333333337,0.05611666666666657,-0.00040000000000000365
cube320_t0053,128,4,B,0.9,0.9966666666666667,0.0033333333333332993,0.003,0.0029999999999999693,0.9000000000000092,3.0791341698588326e-17
cube320_t0053,128,4,HL,0.0244,0.912568306010929,0.08743169398907102,0.0016,0.002133333333333333,0.018300000000000004,-0.0005333333333333329
cube320_t0053,128,4,HS,0.0756,0.9691358024691358,0.030864197530864224,0.0028666666666666667,0.0023333333333333353,0.09287999999999992,0.0005333333333333314
cube320_t0053,160,4,B,0.9,0.997037037037037,0.002962962962962945,0.0026666666666666666,0.0026666666666666505,0.9000000000000055,1.6046192152785466e-17
cube320_t0053,160,4,HL,0.022733333333333335,0.9413489736070382,0.058651026392961825,0.0012666666666666666,0.0013333333333333322,0.021596666666666684,-6.666666666666561e-05
cube320_t0053,160,4,HS,0.07726666666666666,0.9663503019844694,0.03364969801553064,0.0026666666666666666,0.0026000000000000007,0.07924786324786323,6.666666666666583e-05
cube320_t0053,192,4,B,0.9,0.9963703703703704,0.0036296296296296493,0.003266666666666667,0.0032666666666666846,0.8999999999999951,-1.7780915628762273e-17
cube320_t0053,192,4,HL,0.0198,0.9259259259259259,0.07407407407407407,0.0012,0.0014666666666666667,0.0162,-0.0002666666666666668
cube320_t0053,192,4,HS,0.0802,0.9650872817955112,0.034912718204488824,0.0030666666666666668,0.0028000000000000034,0.08783809523809513,0.0002666666666666633
cube320_t0118,32,1,B,0.9,0.9991851851851852,0.0008148148148148238,0.0007333333333333333,0.0007333333333333414,0.8999999999999901,-8.023096076392733e-18
cube320_t0118,32,1,HL,0.025333333333333333,0.9835526315789473,0.016447368421052655,0.00045,0.00041666666666666724,0.02735999999999996,3.333333333333275e-05
cube320_t0118,32,1,HS,0.07466666666666667,0.9919642857142857,0.008035714285714257,0.0005666666666666667,0.0005999999999999979,0.07051851851851877,-3.333333333333118e-05
cube320_t0118,48,1,B,0.9,0.9991851851851852,0.0008148148148148238,0.0007333333333333333,0.0007333333333333414,0.8999999999999901,-8.023096076392733e-18
cube320_t0118,48,1,HL,0.025866666666666666,0.9851804123711341,0.014819587628865927,0.00045,0.000383333333333332,0.030365217391304454,6.6666666666668e-05
cube320_t0118,48,1,HS,0.07413333333333333,0.991681654676259,0.008318345323740983,0.00055,0.0006166666666666649,0.06611891891891912,-6.666666666666485e-05
cube320_t0118,64,1,B,0.9,0.9992407407407408,0.0007592592592592373,0.0006833333333333333,0.0006833333333333136,0.900000000000026,1.973247953923618e-17
cube320_t0118,64,1,HL,0.026766666666666668,0.9819427148194272,0.018057285180572813,0.00031666666666666665,0.0004833333333333323,0.01753678160919544,-0.00016666666666666566
cube320_t0118,64,1,HS,0.07323333333333333,0.9938552571688667,0.00614474283113331,0.0006166666666666666,0.00044999999999999603,0.10035679012345766,0.0001666666666666706
cube320_t0118,80,1,B,0.9,0.9992592592592593,0.0007407407407407085,0.0006666666666666666,0.0006666666666666377,0.9000000000000391,2.894819800536297e-17
cube320_t0118,80,1,HL,0.0294,0.9875283446712018,0.012471655328798237,0.0004,0.00036666666666666813,0.03207272727272714,3.3333333333331885e-05
cube320_t0118,80,1,HS,0.0706,0.9919735599622285,0.008026440037771532,0.0005333333333333334,0.0005666666666666701,0.06644705882352901,-3.333333333333671e-05
cube320_t0118,96,1,B,0.9,0.9991666666666666,0.0008333333333333526,0.00075,0.0007500000000000174,0.8999999999999793,-1.734723475976807e-17
cube320_t0118,96,1,HL,0.03445,0.9864537977745524,0.013546202225447557,0.0005166666666666667,0.00046666666666666834,0.038141071428571295,4.999999999999834e-05
cube320_t0118,96,1,HS,0.06555,0.9918637172641749,0.008136282735825118,0.00048333333333333334,0.0005333333333333364,0.05940468749999965,-5.000000000000306e-05
cube320_t0118,128,1,B,0.9,0.9992037037037037,0.000796296296296295,0.0007166666666666667,0.0007166666666666655,0.9000000000000016,1.1926223897340549e-18
cube320_t0118,128,1,HL,0.042416666666666665,0.9858546168958743,0.01414538310412572,0.0005166666666666667,0.0005999999999999992,0.03652546296296301,-8.33333333333325e-05
cube320_t0118,128,1,HS,0.057583333333333334,0.991027496382055,0.008972503617944994,0.0006,0.0005166666666666659,0.06687096774193559,8.333333333333402e-05
cube320_t0118,160,1,B,0.9,0.9990740740740741,0.0009259259259258856,0.0008333333333333334,0.0008333333333332971,0.9000000000000392,3.63207727782644e-17
cube320_t0118,160,1,HL,0.0515,0.9880258899676375,0.011974110032362484,0.0006,0.0006166666666666679,0.050108108108108,-1.6666666666667975e-05
cube320_t0118,160,1,HS,0.0485,0.988659793814433,0.01134020618556697,0.0005666666666666667,0.0005499999999999981,0.04996969696969715,1.6666666666668626e-05
cube320_t0118,192,1,B,0.9,0.9991296296296296,0.0008703703703704102,0.0007833333333333334,0.0007833333333333693,0.8999999999999588,-3.5887091909270197e-17
cube320_t0118,192,1,HL,0.04661666666666667,0.9878441186986057,0.012155881301394333,0.00055,0.0005666666666666658,0.04524558823529418,-1.6666666666665807e-05
cube320_t0118,192,1,HS,0.05338333333333333,0.9906337808304714,0.009366219169528622,0.0005166666666666667,0.0005000000000000029,0.05516277777777746,1.6666666666663747e-05
cube320_t0118,32,2,B,0.9,0.9981234567901235,0.0018765432098765134,0.0016888888888888889,0.001688888888888862,0.9000000000000143,2.688821387764051e-17
cube320_t0118,32,2,HL,0.024666666666666667,0.9675675675675676,0.032432432432432434,0.0007555555555555555,0.0008,0.023296296296296294,-4.44444444444445e-05
cube320_t0118,32,2,HS,0.07533333333333334,0.9814159292035398,0.018584070796460184,0.0014444444444444444,0.0014000000000000006,0.0777248677248677,4.444444444444374e-05
cube320_t0118,48,2,B,0.9,0.9983703703703704,0.0016296296296296475,0.0014666666666666667,0.0014666666666666827,0.8999999999999901,-1.6046192152785466e-17
cube320_t0118,48,2,HL,0.026088888888888887,0.9684838160136287,0.03151618398637135,0.0008888888888888889,0.0008222222222222214,0.028204204204204233,6.666666666666756e-05
cube320_t0118,48,2,HS,0.07391111111111111,0.9840649428743236,0.015935057125676444,0.0011111111111111111,0.0011777777777777746,0.06972746331236916,-6.666666666666344e-05
cube320_t0118,64,2,B,0.9,0.998567901234568,0.0014320987654320438,0.001288888888888889,0.0012888888888888395,0.9000000000000346,4.9439619065339e-17
cube320_t0118,64,2,HL,0.0264,0.9696969696969697,0.030303030303030276,0.0006222222222222223,0.0007999999999999993,0.02053333333333335,-0.00017777777777777703
cube320_t0118,64,2,HS,0.0736,0.9876207729468599,0.012379227053140096,0.0010888888888888888,0.000911111111111111,0.08796097560975609,0.00017777777777777779
cube320_t0118,80,2,B,0.9,0.9984691358024691,0.0015308641975309012,0.0013777777777777777,0.001377777777777811,0.8999999999999782,-3.3393426912553537e-17
cube320_t0118,80,2,HL,0.028866666666666665,0.9722863741339491,0.02771362586605086,0.0008888888888888889,0.0008000000000000016,0.03207407407407401,8.888888888888738e-05
cube320_t0118,80,2,HS,0.07113333333333334,0.98562949078413,0.01437050921587002,0.0009333333333333333,0.0010222222222222208,0.06494782608695661,-8.888888888888748e-05
cube320_t0118,96,2,B,0.9,0.9983703703703704,0.0016296296296296475,0.0014666666666666667,0.0014666666666666827,0.8999999999999901,-1.6046192152785466e-17
cube320_t0118,96,2,HL,0.03408888888888889,0.9745762711864406,0.025423728813559365,0.0009111111111111111,0.0008666666666666681,0.03583703703703698,4.444444444444298e-05
cube320_t0118,96,2,HS,0.06591111111111111,0.9838165879973028,0.01618341200269724,0.0010222222222222223,0.001066666666666667,0.0631648148148148,-4.444444444444461e-05
cube320_t0118,128,2,B,0.9,0.9982469135802469,0.001753086419753136,0.0015777777777777778,0.0015777777777778224,0.8999999999999746,-4.466912950640278e-17
cube320_t0118,128,2,HL,0.0426,0.9728742827334377,0.02712571726656232,0.0010888888888888888,0.0011555555555555549,0.04014230769230771,-6.666666666666605e-05
cube320_t0118,128,2,HS,0.0574,0.9814169570267132,0.018583042973286834,0.0011333333333333334,0.0010666666666666643,0.06098750000000014,6.666666666666908e-05
