label,r,lag,start_index,state,count,sum_S2p,sum_S2m,sum_S2pm
cube320_t0302,80,1,0,B,27000.0,7329.590893957348,11389.627140868732,6993.170681461886
cube320_t0302,80,1,0,HS,2092.0,1624.6638796687664,2611.8524741945125,1805.4024132693485
cube320_t0302,80,1,0,HL,908.0,614.4408041865873,1150.0920999190846,731.842776102325
cube320_t0302,80,2,0,B,27000.0,7329.590893957348,11389.627140868732,6993.170681461886
cube320_t0302,80,2,0,HS,2092.0,1624.6638796687664,2611.8524741945125,1805.4024132693485
cube320_t0302,80,2,0,HL,908.0,614.4408041865873,1150.0920999190846,731.842776102325
cube320_t0302,80,4,0,B,27000.0,7329.590893957348,11389.627140868732,6993.170681461886
cube320_t0302,80,4,0,HS,2092.0,1624.6638796687664,2611.8524741945125,1805.4024132693485
cube320_t0302,80,4,0,HL,908.0,614.4408041865873,1150.0920999190846,731.842776102325
cube320_t0302,80,1,1,B,27000.0,7310.965687918771,11625.525298521783,7034.296571722371
cube320_t0302,80,1,1,HS,2108.0,1676.2457007473029,2652.98254339898,1848.6910331560991
cube320_t0302,80,1,1,HL,892.0,608.4609264423937,1139.352327117352,715.7016217917333
cube320_t0302,80,2,1,B,27000.0,7310.965687918771,11625.525298521783,7034.296571722371
cube320_t0302,80,2,1,HS,2108.0,1676.2457007473029,2652.98254339898,1848.6910331560991
cube320_t0302,80,2,1,HL,892.0,608.4609264423937,1139.352327117352,715.7016217917333
cube320_t0302,80,1,2,B,27000.0,7209.77396531228,11589.889997762119,6998.702237562454
cube320_t0302,80,1,2,HS,2090.0,1597.7695200987941,2615.056587850795,1788.1507464580234
cube320_t0302,80,1,2,HL,910.0,610.3723341588501,1114.6273469868174,712.2362856264535
cube320_t0302,80,2,2,B,27000.0,7209.77396531228,11589.889997762119,6998.702237562454
cube320_t0302,80,2,2,HS,2090.0,1597.7695200987941,2615.056587850795,1788.1507464580234
cube320_t0302,80,2,2,HL,910.0,610.3723341588501,1114.6273469868174,712.2362856264535
cube320_t0302,80,1,3,B,27000.0,7253.865365159434,11444.191013260554,6981.901892556413
cube320_t0302,80,1,3,HS,2080.0,1629.8141468801364,2599.68922676962,1788.1787508829186
cube320_t0302,80,1,3,HL,920.0,618.8309714617928,1112.5624949522137,729.7486067294926
cube320_t0302,96,1,0,B,27000.0,7846.349056161182,12866.69138286137,7739.2744669623235
cube320_t0302,96,1,0,HS,2056.0,1698.2718091485945,2768.080583517928,1920.18687991001
cube320_t0302,96,1,0,HL,944.0,667.9571126414819,1244.4705951646367,805.8122023453925
cube320_t0302,96,2,0,B,27000.0,7846.349056161182,12866.69138286137,7739.2744669623235
cube320_t0302,96,2,0,HS,2056.0,1698.2718091485945,2768.080583517928,1920.18687991001
cube320_t0302,96,2,0,HL,944.0,667.9571126414819,1244.4705951646367,805.8122023453925
cube320_t0302,96,4,0,B,27000.0,7846.349056161182,12866.69138286137,7739.2744669623235
cube320_t0302,96,4,0,HS,2056.0,1698.2718091485945,2768.080583517928,1920.18687991001
cube320_t0302,96,4,0,HL,944.0,667.9571126414819,1244.4705951646367,805.8122023453925
cube320_t0302,96,1,1,B,27000.0,7884.7337188807805,12703.14473693599,7765.015484365135
cube320_t0302,96,1,1,HS,2124.0,1845.6540387337486,2763.453580426608,2013.3213078174779
cube320_t0302,96,1,1,HL,876.0,619.4994000122965,1146.3386476795924,748.8149700622505
cube320_t0302,96,2,1,B,27000.0,7884.7337188807805,12703.14473693599,7765.015484365135
cube320_t0302,96,2,1,HS,2124.0,1845.6540387337486,2763.453580426608,2013.3213078174779
cube320_t0302,96,2,1,HL,876.0,619.4994000122965,1146.3386476795924,748.8149700622505
cube320_t0302,96,1,2,B,27000.0,7865.366792657957,12519.69892626433,7657.123176849784
cube320_t0302,96,1,2,HS,2104.0,1781.4781044033682,2803.945254098376,1984.9931810160124
cube320_t0302,96,1,2,HL,896.0,615.4489482557459,1217.7776105191288,759.4535927971481
cube320_t0302,96,2,2,B,27000.0,7865.366792657957,12519.69892626433,7657.123176849784
cube320_t0302,96,2,2,HS,2104.0,1781.4781044033682,2803.945254098376,1984.9931810160124
cube320_t0302,96,2,2,HL,896.0,615.4489482557459,1217.7776105191288,759.4535927971481
cube320_t0302,96,1,3,B,27000.0,7848.514122824988,12539.64633965819,7698.549634944045
cube320_t0302,96,1,3,HS,2106.0,1729.2506439411693,2823.3549260301684,1960.724254984788
cube320_t0302,96,1,3,HL,894.0,597.8602506136895,1239.7080166123503,766.0084558992162
cube320_t0302,128,1,0,B,27000.0,9045.955384430166,14848.374549289452,8962.379841008944
cube320_t0302,128,1,0,HS,2016.0,1879.941018516022,3038.1222920832015,2142.36549528202
cube320_t0302,128,1,0,HL,984.0,711.2277164713167,1538.958495873201,948.4270188155092
cube320_t0302,128,2,0,B,27000.0,9045.955384430166,14848.374549289452,8962.379841008944
cube320_t0302,128,2,0,HS,2016.0,1879.941018516022,3038.1222920832015,2142.36549528202
cube320_t0302,128,2,0,HL,984.0,711.2277164713167,1538.958495873201,948.4270188155092
cube320_t0302,128,4,0,B,27000.0,9045.955384430166,14848.374549289452,8962.379841008944
cube320_t0302,128,4,0,HS,2016.0,1879.941018516022,3038.1222920832015,2142.36549528202
cube320_t0302,128,4,0,HL,984.0,711.2277164713167,1538.958495873201,948.4270188155092
cube320_t0302,128,1,1,B,27000.0,9019.90152725123,14852.746034004957,9026.770447457538
cube320_t0302,128,1,1,HS,2090.0,2019.0089870194654,3060.0932952443327,2210.187769184451
cube320_t0302,128,1,1,HL,910.0,716.3429075349363,1365.0700372630827,895.4839931017906
cube320_t0302,128,2,1,B,27000.0,9019.90152725123,14852.746034004957,9026.770447457538
cube320_t0302,128,2,1,HS,2090.0,2019.0089870194654,3060.0932952443327,2210.187769184451
cube320_t0302,128,2,1,HL,910.0,716.3429075349363,1365.0700372630827,895.4839931017906
cube320_t0302,128,1,2,B,27000.0,8948.041040055869,15018.90933318041,8961.059077738715
cube320_t0302,128,1,2,HS,2002.0,1875.2340362243606,2890.050701634309,2073.5906746895
cube320_t0302,128,1,2,HL,998.0,737.0637894704319,1572.036487433128,977.2269211342451
cube320_t0302,128,2,2,B,27000.0,8948.041040055869,15018.90933318041,8961.059077738715
cube320_t0302,128,2,2,HS,2002.0,1875.2340362243606,2890.050701634309,2073.5906746895
cube320_t0302,128,2,2,HL,998.0,737.0637894704319,1572.036487433128,977.2269211342451
cube320_t0302,128,1,3,B,27000.0,9045.309409882035,14972.487064032943,9077.64251310301
cube320_t0302,128,1,3,HS,2066.0,1926.1037834464191,3059.3517607243857,2183.519012247111
cube320_t0302,128,1,3,HL,934.0,696.2585871532438,1485.5750562501394,921.2344534361762
cube320_t0302,160,1,0,B,27000.0,10393.92578044034,16889.485373778927,10357.823931997693
cube320_t0302,160,1,0,HS,2130.0,2272.9547225592764,3248.1539839944726,2436.439678234148
cube320_t0302,160,1,0,HL,870.0,758.4222004078255,1506.1634155104628,961.0362752866856
cube320_t0302,160,2,0,B,27000.0,10393.92578044034,16889.485373778927,10357.823931997693
cube320_t0302,160,2,0,HS,2130.0,2272.9547225592764,3248.1539839944726,2436.439678234148
cube320_t0302,160,2,0,HL,870.0,758.4222004078255,1506.1634155104628,961.0362752866856
cube320_t0302,160,4,0,B,27000.0,10393.92578044034,16889.485373778927,10357.823931997693
cube320_t0302,160,4,0,HS,2130.0,2272.9547225592764,3248.1539839944726,2436.439678234148
cube320_t0302,160,4,0,HL,870.0,758.4222004078255,1506.1634155104628,961.0362752866856
cube320_t0302,160,1,1,B,27000.0,10484.073367206049,16965.380097515623,10477.407731009844
cube320_t0302,160,1,1,HS,2108.0,2244.0997402822713,3205.452815445266,2412.6222643455176
cube320_t0302,160,1,1,HL,892.0,752.4123812535569,1526.3800341280241,959.3048750678279
cube320_t0302,160,2,1,B,27000.0,10484.073367206049,16965.380097515623,10477.407731009844
cube320_t0302,160,2,1,HS,2108.0,2244.0997402822713,3205.452815445266,2412.6222643455176
cube320_t0302,160,2,1,HL,892.0,752.4123812535569,1526.3800341280241,959.3048750678279
cube320_t0302,160,1,2,B,27000.0,10372.486882373289,17007.487333770663,10433.326829465395
cube320_t0302,160,1,2,HS,2086.0,2269.932625722289,3047.0821629599977,2379.058717470747
cube320_t0302,160,1,2,HL,914.0,767.0247981769376,1609.7008118075703,996.4515627885833
cube320_t0302,160,2,2,B,27000.0,10372.486882373289,17007.487333770663,10433.326829465395
cube320_t0302,160,2,2,HS,2086.0,2269.932625722289,3047.0821629599977,2379.058717470747
cube320_t0302,160,2,2,HL,914.0,767.0247981769376,1609.7008118075703,996.4515627885833
cube320_t0302,160,1,3,B,27000.0,10363.038039672154,17091.768639646387,10407.849575063146
cube320_t0302,160,1,3,HS,2104.0,2297.4013313256874,3062.13527997688,2398.2895746366535
cube320_t0302,160,1,3,HL,896.0,746.8769886016258,1566.741084402587,976.8205001241708
cube320_t0302,192,1,0,B,27000.0,12183.129042059212,16228.035868924739,11069.785637060677
cube320_t0302,192,1,0,HS,2146.0,2513.9207516622387,3228.878553986785,2517.221502571142
cube320_t0302,192,1,0,HL,854.0,782.0213866886722,1554.680884530249,983.8879967764079
cube320_t0302,192,2,0,B,27000.0,12183.129042059212,16228.035868924739,11069.785637060677
cube320_t0302,192,2,0,HS,2146.0,2513.9207516622387,3228.878553986785,2517.221502571142
cube320_t0302,192,2,0,HL,854.0,782.0213866886722,1554.680884530249,983.8879967764079
cube320_t0302,192,4,0,B,27000.0,12183.129042059212,16228.035868924739,11069.785637060677
cube320_t0302,192,4,0,HS,2146.0,2513.9207516622387,3228.878553986785,2517.221502571142
cube320_t0302,192,4,0,HL,854.0,782.0213866886722,1554.680884530249,983.8879967764079
cube320_t0302,192,1,1,B,27000.0,12446.583092090266,15640.958103246454,10980.03606040767
cube320_t0302,192,1,1,HS,2142.0,2576.346076945729,3051.0857605305123,2482.6009086557406
cube320_t0302,192,1,1,HL,858.0,779.4219739362528,1538.9457136598405,979.3735925107235
cube320_t0302,192,2,1,B,27000.0,12446.583092090266,15640.958103246454,10980.03606040767
cube320_t0302,192,2,1,HS,2142.0,2576.346076945729,3051.0857605305123,2482.6009086557406
cube320_t0302,192,2,1,HL,858.0,779.4219739362528,1538.9457136598405,979.3735925107235
cube320_t0302,192,1,2,B,27000.0,12473.310137575574,15993.234077198891,11092.416548125299
cube320_t0302,192,1,2,HS,2130.0,2557.7746489184774,3104.188796044736,2472.5075439894376
cube320_t0302,192,1,2,HL,870.0,762.8278191350327,1601.2085474000692,985.2423128897561
cube320_t0302,192,2,2,B,27000.0,12473.310137575574,15993.234077198891,11092.416548125299
cube320_t0302,192,2,2,HS,2130.0,2557.7746489184774,3104.188796044736,2472.5075439894376
cube320_t0302,192,2,2,HL,870.0,762.8278191350327,1601.2085474000692,985.2423128897561
cube320_t0302,192,1,3,B,27000.0,12476.943612907204,15528.574847343212,10979.871630107342
cube320_t0302,192,1,3,HS,2072.0,2478.423527466137,2944.6037278731583,2385.9251864229977
cube320_t0302,192,1,3,HL,928.0,828.4876489205634,1672.1383147213876,1044.2385523663704
cube320_t0493,32,1,0,B,27000.0,6287.0492652093535,7252.257178110124,5167.1249027568665
cube320_t0493,32,1,0,HS,2210.0,1941.032854870331,2674.8555847856373,2028.6508296612299
cube320_t0493,32,1,0,HL,790.0,684.5644634861578,815.1574263467897,648.487713861923
cube320_t0493,32,2,0,B,27000.0,6287.0492652093535,7252.257178110124,5167.1249027568665
cube320_t0493,32,2,0,HS,2210.0,1941.032854870331,2674.8555847856373,2028.6508296612299
cube320_t0493,32,2,0,HL,790.0,684.5644634861578,815.1574263467897,648.487713861923
cube320_t0493,32,4,0,B,27000.0,6287.0492652093535,7252.257178110124,5167.1249027568665
cube320_t0493,32,4,0,HS,2210.0,1941.032854870331,2674.8555847856373,2028.6508296612299
cube320_t0493,32,4,0,HL,790.0,684.5644634861578,815.1574263467897,648.487713861923
cube320_t0493,32,1,1,B,27000.0,6419.032814142663,7092.993284246178,5127.909374849405
cube320_t0493,32,1,1,HS,2156.0,2092.5050364245735,2599.3432615443307,2043.1961460096932
cube320_t0493,32,1,1,HL,844.0,688.6560310509626,866.1059115661363,670.063739793074
cube320_t0493,32,2,1,B,27000.0,6419.032814142663,7092.993284246178,5127.909374849405
cube320_t0493,32,2,1,HS,2156.0,2092.5050364245735,2599.3432615443307,2043.1961460096932
cube320_t0493,32,2,1,HL,844.0,688.6560310509626,866.1059115661363,670.063739793074
cube320_t0493,32,1,2,B,27000.0,6308.06776201477,6786.13772114393,5017.836658156573
cube320_t0493,32,1,2,HS,2184.0,1963.6241509236127,2463.0874473872577,1959.6871411919872
cube320_t0493,32,1,2,HL,816.0,646.8486093103922,829.6572766477116,641.3891929789005
cube320_t0493,32,2,2,B,27000.0,6308.06776201477,6786.13772114393,5017.836658156573
cube320_t0493,32,2,2,HS,2184.0,1963.6241509236127,2463.0874473872577,1959.6871411919872
cube320_t0493,32,2,2,HL,816.0,646.8486093103922,829.6572766477116,641.3891929789005
cube320_t0493,32,1,3,B,27000.0,6283.942561256671,6746.196952860145,5014.726978006845
cube320_t0493,32,1,3,HS,2146.0,1904.7416553518394,2488.804392645245,1937.7395740935501
cube320_t0493,32,1,3,HL,854.0,757.6094041874823,826.0585769924317,687.1531656455421
cube320_t0493,48,1,0,B,27000.0,7927.072256832568,8398.866759082195,6326.610050567017
cube320_t0493,48,1,0,HS,2086.0,2073.541824764078,2756.585717697238,2130.642710674851
cube320_t0493,48,1,0,HL,914.0,784.3114528651375,1171.9763112263443,826.5797840379553
cube320_t0493,48,2,0,B,27000.0,7927.072256832568,8398.866759082195,6326.610050567017
cube320_t0493,48,2,0,HS,2086.0,2073.541824764078,2756.585717697238,2130.642710674851
cube320_t0493,48,2,0,HL,914.0,784.3114528651375,1171.9763112263443,826.5797840379553
cube320_t0493,48,4,0,B,27000.0,7927.072256832568,8398.866759082195,6326.610050567017
cube320_t0493,48,4,0,HS,2086.0,2073.541824764078,2756.585717697238,2130.642710674851
cube320_t0493,48,4,0,HL,914.0,784.3114528651375,1171.9763112263443,826.5797840379553
cube320_t0493,48,1,1,B,27000.0,7676.167717716949,8293.609870034836,6188.715948035757
cube320_t0493,48,1,1,HS,2036.0,1997.0695714866629,2532.4104303289596,1970.911241644481
cube320_t0493,48,1,1,HL,964.0,888.2939965680663,1151.3450913037327,872.028437548286
cube320_t0493,48,2,1,B,27000.0,7676.167717716949,8293.609870034836,6188.715948035757
cube320_t0493,48,2,1,HS,2036.0,1997.0695714866629,2532.4104303289596,1970.911241644481
cube320_t0493,48,2,1,HL,964.0,888.2939965680663,1151.3450913037327,872.028437548286
cube320_t0493,48,1,2,B,27000.0,7928.260857973043,8552.427725436773,6321.810685075994
cube320_t0493,48,1,2,HS,2062.0,2033.8946010402867,2747.6753765781737,2108.058600742633
cube320_t0493,48,1,2,HL,938.0,827.0206092156989,1176.1031873244465,848.7096363760434
cube320_t0493,48,2,2,B,27000.0,7928.260857973043,8552.427725436773,6321.810685075994
cube320_t0493,48,2,2,HS,2062.0,2033.8946010402867,2747.6753765781737,2108.058600742633
cube320_t0493,48,2,2,HL,938.0,827.0206092156989,1176.1031873244465,848.7096363760434
cube320_t0493,48,1,3,B,27000.0,7837.272364034552,8697.614345482129,6367.062795749768
cube320_t0493,48,1,3,HS,2124.0,2207.2175598891463,2745.194550891736,2180.3373934452784
cube320_t0493,48,1,3,HL,876.0,831.6580803465731,1102.7770716386124,828.4730475564651
cube320_t0493,64,1,0,B,27000.0,9109.294048816766,9357.246901581782,7148.646798937185
cube320_t0493,64,1,0,HS,1938.0,2030.4776627863112,2451.843117197125,1982.4175389361965
cube320_t0493,64,1,0,HL,1062.0,1084.5783065414123,1340.5884410738856,1054.1065589315829
cube320_t0493,64,2,0,B,27000.0,9109.294048816766,9357.246901581782,7148.646798937185
cube320_t0493,64,2,0,HS,1938.0,2030.4776627863112,2451.843117197125,1982.4175389361965
cube320_t0493,64,2,0,HL,1062.0,1084.5783065414123,1340.5884410738856,1054.1065589315829
cube320_t0493,64,4,0,B,27000.0,9109.294048816766,9357.246901581782,7148.646798937185
cube320_t0493,64,4,0,HS,1938.0,2030.4776627863112,2451.843117197125,1982.4175389361965
cube320_t0493,64,4,0,HL,1062.0,1084.5783065414123,1340.5884410738856,1054.1065589315829
cube320_t0493,64,1,1,B,27000.0,9093.680148044905,9527.096041227082,7156.87610288441
cube320_t0493,64,1,1,HS,2034.0,2049.262043987852,2668.5854711797792,2085.9922500500966
cube320_t0493,64,1,1,HL,966.0,963.961807047639,1272.244707635129,959.5388876994892
cube320_t0493,64,2,1,B,27000.0,9093.680148044905,9527.096041227082,7156.87610288441
cube320_t0493,64,2,1,HS,2034.0,2049.262043987852,2668.5854711797792,2085.9922500500966
cube320_t0493,64,2,1,HL,966.0,963.961807047639,1272.244707635129,959.5388876994892
cube320_t0493,64,1,2,B,27000.0,9049.097422885221,9081.905082846595,7043.254679174457
cube320_t0493,64,1,2,HS,1976.0,2049.663121085356,2541.3768220269017,2030.5973431564248
cube320_t0493,64,1,2,HL,1024.0,1027.37024161602,1266.4546310109806,1005.2393411891957
cube320_t0493,64,2,2,B,27000.0,9049.097422885221,9081.905082846595,7043.254679174457
cube320_t0493,64,2,2,HS,1976.0,2049.663121085356,2541.3768220269017,2030.5973431564248
cube320_t0493,64,2,2,HL,1024.0,1027.37024161602,1266.4546310109806,1005.2393411891957
cube320_t0493,64,1,3,B,27000.0,9170.49581242097,9365.36514948607,7219.263645651722
cube320_t0493,64,1,3,HS,1962.0,2099.1843686752873,2530.804229244588,2042.3312166817996
cube320_t0493,64,1,3,HL,1038.0,1068.0343406442037,1305.9555486698662,1019.7423706578239
cube320_t0493,80,1,0,B,27000.0,10233.164967017634,10153.873281971002,7948.464029631807
cube320_t0493,80,1,0,HS,1778.0,2017.1203571067183,2335.6682722522633,1933.781315258283
cube320_t0493,80,1,0,HL,1222.0,1336.432042607292,1599.4848295410886,1280.6577536644272
cube320_t0493,80,2,0,B,27000.0,10233.164967017634,10153.873281971002,7948.464029631807
cube320_t0493,80,2,0,HS,1778.0,2017.1203571067183,2335.6682722522633,1933.781315258283
cube320_t0493,80,2,0,HL,1222.0,1336.432042607292,1599.4848295410886,1280.6577536644272
cube320_t0493,80,4,0,B,27000.0,10233.164967017634,10153.873281971002,7948.464029631807
cube320_t0493,80,4,0,HS,1778.0,2017.1203571067183,2335.6682722522633,1933.781315258283
cube320_t0493,80,4,0,HL,1222.0,1336.432042607292,1599.4848295410886,1280.6577536644272
cube320_t0493,80,1,1,B,27000.0,9962.860400723886,10117.331243540719,7827.972881877895
cube320_t0493,80,1,1,HS,1830.0,2047.5685851563662,2301.6812121529947,1922.505353687527
cube320_t0493,80,1,1,HL,1170.0,1317.7029674633868,1471.1301882787764,1224.9633223358408
cube320_t0493,80,2,1,B,27000.0,9962.860400723886,10117.331243540719,7827.972881877895
cube320_t0493,80,2,1,HS,1830.0,2047.5685851563662,2301.6812121529947,1922.505353687527
cube320_t0493,80,2,1,HL,1170.0,1317.7029674633868,1471.1301882787764,1224.9633223358408
cube320_t0493,80,1,2,B,27000.0,10087.888484043486,10196.2152741579,7887.369089359138
cube320_t0493,80,1,2,HS,1762.0,1977.1944759477842,2350.2310172752022,1908.5619334566009
cube320_t0493,80,1,2,HL,1238.0,1371.5424511650062,1620.403767563192,1299.5739724696784
cube320_t0493,80,2,2,B,27000.0,10087.888484043486,10196.2152741579,7887.369089359138
cube320_t0493,80,2,2,HS,1762.0,1977.1944759477842,2350.2310172752022,1908.5619334566009
cube320_t0493,80,2,2,HL,1238.0,1371.5424511650062,1620.403767563192,1299.5739724696784
cube320_t0493,80,1,3,B,27000.0,10027.902176369482,10238.61492182383,7884.830031829345
cube320_t0493,80,1,3,HS,1814.0,2056.763091477355,2201.8470058268854,1884.5558635184607
cube320_t0493,80,1,3,HL,1186.0,1315.6578200837062,1534.1395163585507,1251.014038821267
cube320_t0493,96,1,0,B,27000.0,11280.117037306232,10903.233069308684,8652.163465154224
cube320_t0493,96,1,0,HS,1738.0,2122.6039067843803,2322.9044931712474,1980.595906363482
cube320_t0493,96,1,0,HL,1262.0,1388.5679266365555,1797.0251637499255,1392.208161758931
cube320_t0493,96,2,0,B,27000.0,11280.117037306232,10903.233069308684,8652.163465154224
cube320_t0493,96,2,0,HS,1738.0,2122.6039067843803,2322.9044931712474,1980.595906363482
cube320_t0493,96,2,0,HL,1262.0,1388.5679266365555,1797.0251637499255,1392.208161758931
cube320_t0493,96,4,0,B,27000.0,11280.117037306232,10903.233069308684,8652.163465154224
cube320_t0493,96,4,0,HS,1738.0,2122.6039067843803,2322.9044931712474,1980.595906363482
cube320_t0493,96,4,0,HL,1262.0,1388.5679266365555,1797.0251637499255,1392.208161758931
cube320_t0493,96,1,1,B,27000.0,11389.901341367846,10956.789938158136,8747.06997242044
cube320_t0493,96,1,1,HS,1728.0,2080.295612039395,2362.665990910267,1977.8464625601962
cube320_t0493,96,1,1,HL,1272.0,1456.0771687732677,1755.6877007164926,1419.4345546734935
cube320_t0493,96,2,1,B,27000.0,11389.901341367846,10956.789938158136,8747.06997242044
cube320_t0493,96,2,1,HS,1728.0,2080.295612039395,2362.665990910267,1977.8464625601962
cube320_t0493,96,2,1,HL,1272.0,1456.0771687732677,1755.6877007164926,1419.4345546734935
cube320_t0493,96,1,2,B,27000.0,11393.785518833249,10952.604149948344,8711.22814741684
cube320_t0493,96,1,2,HS,1710.0,2016.1692102048123,2256.2326606307147,1901.9490156952936
cube320_t0493,96,1,2,HL,1290.0,1520.5509224131079,1734.6051835692933,1440.4563438526338
cube320_t0493,96,2,2,B,27000.0,11393.785518833249,10952.604149948344,8711.22814741684
cube320_t0493,96,2,2,HS,1710.0,2016.1692102048123,2256.2326606307147,1901.9490156952936
cube320_t0493,96,2,2,HL,1290.0,1520.5509224131079,1734.6051835692933,1440.4563438526338
cube320_t0493,96,1,3,B,27000.0,11204.846490785034,11040.7538338264,8706.936840782304
cube320_t0493,96,1,3,HS,1752.0,2143.190624898089,2353.592299635196,2021.4786668874892
cube320_t0493,96,1,3,HL,1248.0,1430.4818995548235,1788.5358473436845,1426.3728474028076
cube320_t0493,128,1,0,B,27000.0,13254.597747226853,12133.33053972537,9902.917763624979
cube320_t0493,128,1,0,HS,1686.0,2128.5053696578166,2518.208734685329,2056.3205141465055
cube320_t0493,128,1,0,HL,1314.0,1638.3965076751551,2061.7174997585953,1648.8097607951006
cube320_t0493,128,2,0,B,27000.0,13254.597747226853,12133.33053972537,9902.917763624979
cube320_t0493,128,2,0,HS,1686.0,2128.5053696578166,2518.208734685329,2056.3205141465055
cube320_t0493,128,2,0,HL,1314.0,1638.3965076751551,2061.7174997585953,1648.8097607951006
cube320_t0493,128,4,0,B,27000.0,13254.597747226853,12133.33053972537,9902.917763624979
cube320_t0493,128,4,0,HS,1686.0,2128.5053696578166,2518.208734685329,2056.3205141465055
cube320_t0493,128,4,0,HL,1314.0,1638.3965076751551,2061.7174997585953,1648.8097607951006
cube320_t0493,128,1,1,B,27000.0,13384.013640257961,11844.966727716766,9821.168435674515
cube320_t0493,128,1,1,HS,1642.0,2154.852476389227,2422.9761719996377,2014.7544693078517
cube320_t0493,128,1,1,HL,1358.0,1731.317656629535,2125.504198611464,1714.5477535715884
cube320_t0493,128,2,1,B,27000.0,13384.013640257961,11844.966727716766,9821.168435674515
cube320_t0493,128,2,1,HS,1642.0,2154.852476389227,2422.9761719996377,2014.7544693078517
cube320_t0493,128,2,1,HL,1358.0,1731.317656629535,2125.504198611464,1714.5477535715884
cube320_t0493,128,1,2,B,27000.0,13074.074647186586,12224.366237230053,9896.546486122572
cube320_t0493,128,1,2,HS,1684.0,2262.1250378930217,2504.640060095944,2109.2316037285777
cube320_t0493,128,1,2,HL,1316.0,1670.1050704012555,2008.3962278193685,1624.4717090352244
cube320_t0493,128,2,2,B,27000.0,13074.074647186586,12224.366237230053,9896.546486122572
cube320_t0493,128,2,2,HS,1684.0,2262.1250378930217,2504.640060095944,2109.2316037285777
cube320_t0493,128,2,2,HL,1316.0,1670.1050704012555,2008.3962278193685,1624.4717090352244
cube320_t0493,128,1,3,B,27000.0,13157.351315869328,12158.65504069143,9880.02668793332
cube320_t0493,128,1,3,HS,1726.0,2225.790531724293,2656.1558549098468,2147.888863839891
cube320_t0493,128,1,3,HL,1274.0,1589.910233914927,2001.8291043531042,1609.7810941568544
cube320_t0493,160,1,0,B,27000.0,14424.87112847433,12125.236217900276,10297.733792382473
cube320_t0493,160,1,0,HS,1644.0,2234.919164553441,2321.912358176856,2030.3531594780009
cube320_t0493,160,1,0,HL,1356.0,1863.0798983447305,1923.72423094717,1676.4594504604736
cube320_t0493,160,2,0,B,27000.0,14424.87112847433,12125.236217900276,10297.733792382473
cube320_t0493,160,2,0,HS,1644.0,2234.919164553441,2321.912358176856,2030.3531594780009
cube320_t0493,160,2,0,HL,1356.0,1863.0798983447305,1923.72423094717,1676.4594504604736
cube320_t0493,160,4,0,B,27000.0,14424.87112847433,12125.236217900276,10297.733792382473
cube320_t0493,160,4,0,HS,1644.0,2234.919164553441,2321.912358176856,2030.3531594780009
cube320_t0493,160,4,0,HL,1356.0,1863.0798983447305,1923.72423094717,1676.4594504604736
cube320_t0493,160,1,1,B,27000.0,14319.85975136811,12469.908231800875,10382.478087095074
cube320_t0493,160,1,1,HS,1620.0,2215.5904549110787,2397.6086054068787,2066.0314088770156
cube320_t0493,160,1,1,HL,1380.0,1936.222125052074,1987.2686219097368,1730.096415450305
cube320_t0493,160,2,1,B,27000.0,14319.85975136811,12469.908231800875,10382.478087095074
cube320_t0493,160,2,1,HS,1620.0,2215.5904549110787,2397.6086054068787,2066.0314088770156
cube320_t0493,160,2,1,HL,1380.0,1936.222125052074,1987.2686219097368,1730.096415450305
cube320_t0493,160,1,2,B,27000.0,14396.817276107931,12562.882994664553,10420.378730599927
cube320_t0493,160,1,2,HS,1662.0,2325.308661272357,2434.840522959515,2131.946675665553
cube320_t0493,160,1,2,HL,1338.0,1886.6469180445893,1892.6410138044719,1659.6004780990252
cube320_t0493,160,2,2,B,27000.0,14396.817276107931,12562.882994664553,10420.378730599927
cube320_t0493,160,2,2,HS,1662.0,2325.308661272357,2434.840522959515,2131.946675665553
cube320_t0493,160,2,2,HL,1338.0,1886.6469180445893,1892.6410138044719,1659.6004780990252
cube320_t0493,160,1,3,B,27000.0,14334.269648152162,12595.344592870377,10510.567333666479
cube320_t0493,160,1,3,HS,1612.0,2246.9671078663073,2382.779643200053,2074.299371177232
cube320_t0493,160,1,3,HL,1388.0,1949.3187845373654,2043.1091257149508,1753.6733879504798
cube320_t0493,192,1,0,B,27000.0,14669.754890405984,13491.311880780533,11062.54136670373
cube320_t0493,192,1,0,HS,1512.0,2076.4559435853525,2064.170536674919,1872.4909223764469
cube320_t0493,192,1,0,HL,1488.0,2100.3483475983535,2025.0183876533195,1827.511827290578
cube320_t0493,192,2,0,B,27000.0,14669.754890405984,13491.311880780533,11062.54136670373
cube320_t0493,192,2,0,HS,1512.0,2076.4559435853525,2064.170536674919,1872.4909223764469
cube320_t0493,192,2,0,HL,1488.0,2100.3483475983535,2025.0183876533195,1827.511827290578
cube320_t0493,192,4,0,B,27000.0,14669.754890405984,13491.311880780533,11062.54136670373
cube320_t0493,192,4,0,HS,1512.0,2076.4559435853525,2064.170536674919,1872.4909223764469
cube320_t0493,192,4,0,HL,1488.0,2100.3483475983535,2025.0183876533195,1827.511827290578
cube320_t0493,192,1,1,B,27000.0,14935.998688621068,13894.811737618818,11248.417323914824
cube320_t0493,192,1,1,HS,1564.0,2157.918754718016,2135.842678403464,1950.2676871307588
cube320_t0493,192,1,1,HL,1436.0,1936.838453174154,2018.4688887988295,1756.989762510166
