label,r,lag,start_index,from_state,to_state,count
cube320_t0273,80,2,0,B,HL,18.0
cube320_t0273,80,2,0,HS,B,14.0
cube320_t0273,80,2,0,HS,HS,1920.0
cube320_t0273,80,2,0,HS,HL,4.0
cube320_t0273,80,2,0,HL,B,22.0
cube320_t0273,80,2,0,HL,HS,8.0
cube320_t0273,80,2,0,HL,HL,1032.0
cube320_t0273,80,4,0,B,B,26922.0
cube320_t0273,80,4,0,B,HS,50.0
cube320_t0273,80,4,0,B,HL,28.0
cube320_t0273,80,4,0,HS,B,36.0
cube320_t0273,80,4,0,HS,HS,1890.0
cube320_t0273,80,4,0,HS,HL,12.0
cube320_t0273,80,4,0,HL,B,42.0
cube320_t0273,80,4,0,HL,HS,12.0
cube320_t0273,80,4,0,HL,HL,1008.0
cube320_t0273,80,1,1,B,B,26984.0
cube320_t0273,80,1,1,B,HS,16.0
cube320_t0273,80,1,1,B,HL,0.0
cube320_t0273,80,1,1,HS,B,6.0
cube320_t0273,80,1,1,HS,HS,1996.0
cube320_t0273,80,1,1,HS,HL,6.0
cube320_t0273,80,1,1,HL,B,10.0
cube320_t0273,80,1,1,HL,HS,0.0
cube320_t0273,80,1,1,HL,HL,982.0
cube320_t0273,80,2,1,B,B,26962.0
cube320_t0273,80,2,1,B,HS,32.0
cube320_t0273,80,2,1,B,HL,6.0
cube320_t0273,80,2,1,HS,B,16.0
cube320_t0273,80,2,1,HS,HS,1986.0
cube320_t0273,80,2,1,HS,HL,6.0
cube320_t0273,80,2,1,HL,B,22.0
cube320_t0273,80,2,1,HL,HS,0.0
cube320_t0273,80,2,1,HL,HL,970.0
cube320_t0273,80,1,2,B,B,26980.0
cube320_t0273,80,1,2,B,HS,14.0
cube320_t0273,80,1,2,B,HL,6.0
cube320_t0273,80,1,2,HS,B,14.0
cube320_t0273,80,1,2,HS,HS,1980.0
cube320_t0273,80,1,2,HS,HL,2.0
cube320_t0273,80,1,2,HL,B,6.0
cube320_t0273,80,1,2,HL,HS,6.0
cube320_t0273,80,1,2,HL,HL,992.0
cube320_t0273,80,2,2,B,B,26958.0
cube320_t0273,80,2,2,B,HS,32.0
cube320_t0273,80,2,2,B,HL,10.0
cube320_t0273,80,2,2,HS,B,24.0
cube320_t0273,80,2,2,HS,HS,1970.0
cube320_t0273,80,2,2,HS,HL,2.0
cube320_t0273,80,2,2,HL,B,18.0
cube320_t0273,80,2,2,HL,HS,10.0
cube320_t0273,80,2,2,HL,HL,976.0
cube320_t0273,80,1,3,B,B,26982.0
cube320_t0273,80,1,3,B,HS,10.0
cube320_t0273,80,1,3,B,HL,8.0
cube320_t0273,80,1,3,HS,B,6.0
cube320_t0273,80,1,3,HS,HS,2054.0
cube320_t0273,80,1,3,HS,HL,8.0
cube320_t0273,80,1,3,HL,B,12.0
cube320_t0273,80,1,3,HL,HS,2.0
cube320_t0273,80,1,3,HL,HL,918.0
cube320_t0273,96,1,0,B,B,26978.0
cube320_t0273,96,1,0,B,HS,16.0
cube320_t0273,96,1,0,B,HL,6.0
cube320_t0273,96,1,0,HS,B,12.0
cube320_t0273,96,1,0,HS,HS,2006.0
cube320_t0273,96,1,0,HS,HL,8.0
cube320_t0273,96,1,0,HL,B,10.0
cube320_t0273,96,1,0,HL,HS,4.0
cube320_t0273,96,1,0,HL,HL,960.0
cube320_t0273,96,2,0,B,B,26968.0
cube320_t0273,96,2,0,B,HS,22.0
cube320_t0273,96,2,0,B,HL,10.0
cube320_t0273,96,2,0,HS,B,16.0
cube320_t0273,96,2,0,HS,HS,2000.0
cube320_t0273,96,2,0,HS,HL,10.0
cube320_t0273,96,2,0,HL,B,16.0
cube320_t0273,96,2,0,HL,HS,10.0
cube320_t0273,96,2,0,HL,HL,948.0
cube320_t0273,96,4,0,B,B,26922.0
cube320_t0273,96,4,0,B,HS,50.0
cube320_t0273,96,4,0,B,HL,28.0
cube320_t0273,96,4,0,HS,B,46.0
cube320_t0273,96,4,0,HS,HS,1960.0
cube320_t0273,96,4,0,HS,HL,20.0
cube320_t0273,96,4,0,HL,B,32.0
cube320_t0273,96,4,0,HL,HS,16.0
cube320_t0273,96,4,0,HL,HL,926.0
cube320_t0273,96,1,1,B,B,26984.0
cube320_t0273,96,1,1,B,HS,10.0
cube320_t0273,96,1,1,B,HL,6.0
cube320_t0273,96,1,1,HS,B,6.0
cube320_t0273,96,1,1,HS,HS,2048.0
cube320_t0273,96,1,1,HS,HL,4.0
cube320_t0273,96,1,1,HL,B,10.0
cube320_t0273,96,1,1,HL,HS,2.0
cube320_t0273,96,1,1,HL,HL,930.0
cube320_t0273,96,2,1,B,B,26972.0
cube320_t0273,96,2,1,B,HS,18.0
cube320_t0273,96,2,1,B,HL,10.0
cube320_t0273,96,2,1,HS,B,16.0
cube320_t0273,96,2,1,HS,HS,2038.0
cube320_t0273,96,2,1,HS,HL,4.0
cube320_t0273,96,2,1,HL,B,12.0
cube320_t0273,96,2,1,HL,HS,2.0
cube320_t0273,96,2,1,HL,HL,928.0
cube320_t0273,96,1,2,B,B,26980.0
cube320_t0273,96,1,2,B,HS,14.0
cube320_t0273,96,1,2,B,HL,6.0
cube320_t0273,96,1,2,HS,B,12.0
cube320_t0273,96,1,2,HS,HS,2026.0
cube320_t0273,96,1,2,HS,HL,0.0
cube320_t0273,96,1,2,HL,B,8.0
cube320_t0273,96,1,2,HL,HS,6.0
cube320_t0273,96,1,2,HL,HL,948.0
cube320_t0273,96,2,2,B,B,26966.0
cube320_t0273,96,2,2,B,HS,28.0
cube320_t0273,96,2,2,B,HL,6.0
cube320_t0273,96,2,2,HS,B,18.0
cube320_t0273,96,2,2,HS,HS,2012.0
cube320_t0273,96,2,2,HS,HL,8.0
cube320_t0273,96,2,2,HL,B,16.0
cube320_t0273,96,2,2,HL,HS,8.0
cube320_t0273,96,2,2,HL,HL,938.0
cube320_t0273,96,1,3,B,B,26972.0
cube320_t0273,96,1,3,B,HS,18.0
cube320_t0273,96,1,3,B,HL,10.0
cube320_t0273,96,1,3,HS,B,14.0
cube320_t0273,96,1,3,HS,HS,1970.0
cube320_t0273,96,1,3,HS,HL,10.0
cube320_t0273,96,1,3,HL,B,14.0
cube320_t0273,96,1,3,HL,HS,6.0
cube320_t0273,96,1,3,HL,HL,986.0
cube320_t0273,128,1,0,B,B,26992.0
cube320_t0273,128,1,0,B,HS,6.0
cube320_t0273,128,1,0,B,HL,2.0
cube320_t0273,128,1,0,HS,B,4.0
cube320_t0273,128,1,0,HS,HS,1942.0
cube320_t0273,128,1,0,HS,HL,4.0
cube320_t0273,128,1,0,HL,B,4.0
cube320_t0273,128,1,0,HL,HS,6.0
cube320_t0273,128,1,0,HL,HL,1040.0
cube320_t0273,128,2,0,B,B,26974.0
cube320_t0273,128,2,0,B,HS,16.0
cube320_t0273,128,2,0,B,HL,10.0
cube320_t0273,128,2,0,HS,B,10.0
cube320_t0273,128,2,0,HS,HS,1930.0
cube320_t0273,128,2,0,HS,HL,10.0
cube320_t0273,128,2,0,HL,B,16.0
cube320_t0273,128,2,0,HL,HS,14.0
cube320_t0273,128,2,0,HL,HL,1020.0
cube320_t0273,128,4,0,B,B,26932.0
cube320_t0273,128,4,0,B,HS,46.0
cube320_t0273,128,4,0,B,HL,22.0
cube320_t0273,128,4,0,HS,B,28.0
cube320_t0273,128,4,0,HS,HS,1904.0
cube320_t0273,128,4,0,HS,HL,18.0
cube320_t0273,128,4,0,HL,B,40.0
cube320_t0273,128,4,0,HL,HS,22.0
cube320_t0273,128,4,0,HL,HL,988.0
cube320_t0273,128,1,1,B,B,26974.0
cube320_t0273,128,1,1,B,HS,18.0
cube320_t0273,128,1,1,B,HL,8.0
cube320_t0273,128,1,1,HS,B,14.0
cube320_t0273,128,1,1,HS,HS,1974.0
cube320_t0273,128,1,1,HS,HL,14.0
cube320_t0273,128,1,1,HL,B,12.0
cube320_t0273,128,1,1,HL,HS,4.0
cube320_t0273,128,1,1,HL,HL,982.0
cube320_t0273,128,2,1,B,B,26950.0
cube320_t0273,128,2,1,B,HS,26.0
cube320_t0273,128,2,1,B,HL,24.0
cube320_t0273,128,2,1,HS,B,26.0
cube320_t0273,128,2,1,HS,HS,1960.0
cube320_t0273,128,2,1,HS,HL,16.0
cube320_t0273,128,2,1,HL,B,24.0
cube320_t0273,128,2,1,HL,HS,8.0
cube320_t0273,128,2,1,HL,HL,966.0
cube320_t0273,128,1,2,B,B,26984.0
cube320_t0273,128,1,2,B,HS,4.0
cube320_t0273,128,1,2,B,HL,12.0
cube320_t0273,128,1,2,HS,B,2.0
cube320_t0273,128,1,2,HS,HS,1914.0
cube320_t0273,128,1,2,HS,HL,6.0
cube320_t0273,128,1,2,HL,B,14.0
cube320_t0273,128,1,2,HL,HS,2.0
cube320_t0273,128,1,2,HL,HL,1062.0
cube320_t0273,128,2,2,B,B,26964.0
cube320_t0273,128,2,2,B,HS,12.0
cube320_t0273,128,2,2,B,HL,24.0
cube320_t0273,128,2,2,HS,B,16.0
cube320_t0273,128,2,2,HS,HS,1898.0
cube320_t0273,128,2,2,HS,HL,8.0
cube320_t0273,128,2,2,HL,B,20.0
cube320_t0273,128,2,2,HL,HS,8.0
cube320_t0273,128,2,2,HL,HL,1050.0
cube320_t0273,128,1,3,B,B,26982.0
cube320_t0273,128,1,3,B,HS,8.0
cube320_t0273,128,1,3,B,HL,10.0
cube320_t0273,128,1,3,HS,B,12.0
cube320_t0273,128,1,3,HS,HS,1946.0
cube320_t0273,128,1,3,HS,HL,2.0
cube320_t0273,128,1,3,HL,B,6.0
cube320_t0273,128,1,3,HL,HS,0.0
cube320_t0273,128,1,3,HL,HL,1034.0
cube320_t0273,160,1,0,B,B,26978.0
cube320_t0273,160,1,0,B,HS,12.0
cube320_t0273,160,1,0,B,HL,10.0
cube320_t0273,160,1,0,HS,B,10.0
cube320_t0273,160,1,0,HS,HS,1822.0
cube320_t0273,160,1,0,HS,HL,6.0
cube320_t0273,160,1,0,HL,B,12.0
cube320_t0273,160,1,0,HL,HS,0.0
cube320_t0273,160,1,0,HL,HL,1150.0
cube320_t0273,160,2,0,B,B,26950.0
cube320_t0273,160,2,0,B,HS,28.0
cube320_t0273,160,2,0,B,HL,22.0
cube320_t0273,160,2,0,HS,B,30.0
cube320_t0273,160,2,0,HS,HS,1800.0
cube320_t0273,160,2,0,HS,HL,8.0
cube320_t0273,160,2,0,HL,B,20.0
cube320_t0273,160,2,0,HL,HS,12.0
cube320_t0273,160,2,0,HL,HL,1130.0
cube320_t0273,160,4,0,B,B,26900.0
cube320_t0273,160,4,0,B,HS,50.0
cube320_t0273,160,4,0,B,HL,50.0
cube320_t0273,160,4,0,HS,B,60.0
cube320_t0273,160,4,0,HS,HS,1754.0
cube320_t0273,160,4,0,HS,HL,24.0
cube320_t0273,160,4,0,HL,B,40.0
cube320_t0273,160,4,0,HL,HS,14.0
cube320_t0273,160,4,0,HL,HL,1108.0
cube320_t0273,160,1,1,B,B,26990.0
cube320_t0273,160,1,1,B,HS,0.0
cube320_t0273,160,1,1,B,HL,10.0
cube320_t0273,160,1,1,HS,B,2.0
cube320_t0273,160,1,1,HS,HS,1690.0
cube320_t0273,160,1,1,HS,HL,4.0
cube320_t0273,160,1,1,HL,B,8.0
cube320_t0273,160,1,1,HL,HS,2.0
cube320_t0273,160,1,1,HL,HL,1294.0
cube320_t0273,160,2,1,B,B,26968.0
cube320_t0273,160,2,1,B,HS,16.0
cube320_t0273,160,2,1,B,HL,16.0
cube320_t0273,160,2,1,HS,B,6.0
cube320_t0273,160,2,1,HS,HS,1682.0
cube320_t0273,160,2,1,HS,HL,8.0
cube320_t0273,160,2,1,HL,B,26.0
cube320_t0273,160,2,1,HL,HS,6.0
cube320_t0273,160,2,1,HL,HL,1272.0
cube320_t0273,160,1,2,B,B,26974.0
cube320_t0273,160,1,2,B,HS,12.0
cube320_t0273,160,1,2,B,HL,14.0
cube320_t0273,160,1,2,HS,B,14.0
cube320_t0273,160,1,2,HS,HS,1740.0
cube320_t0273,160,1,2,HS,HL,10.0
cube320_t0273,160,1,2,HL,B,12.0
cube320_t0273,160,1,2,HL,HS,4.0
cube320_t0273,160,1,2,HL,HL,1220.0
cube320_t0273,160,2,2,B,B,26946.0
cube320_t0273,160,2,2,B,HS,30.0
cube320_t0273,160,2,2,B,HL,24.0
cube320_t0273,160,2,2,HS,B,34.0
cube320_t0273,160,2,2,HS,HS,1716.0
cube320_t0273,160,2,2,HS,HL,14.0
cube320_t0273,160,2,2,HL,B,20.0
cube320_t0273,160,2,2,HL,HS,8.0
cube320_t0273,160,2,2,HL,HL,1208.0
cube320_t0273,160,1,3,B,B,26972.0
cube320_t0273,160,1,3,B,HS,8.0
cube320_t0273,160,1,3,B,HL,20.0
cube320_t0273,160,1,3,HS,B,12.0
cube320_t0273,160,1,3,HS,HS,1716.0
cube320_t0273,160,1,3,HS,HL,6.0
cube320_t0273,160,1,3,HL,B,16.0
cube320_t0273,160,1,3,HL,HS,6.0
cube320_t0273,160,1,3,HL,HL,1244.0
cube320_t0273,192,1,0,B,B,26970.0
cube320_t0273,192,1,0,B,HS,12.0
cube320_t0273,192,1,0,B,HL,18.0
cube320_t0273,192,1,0,HS,B,18.0
cube320_t0273,192,1,0,HS,HS,1696.0
cube320_t0273,192,1,0,HS,HL,2.0
cube320_t0273,192,1,0,HL,B,12.0
cube320_t0273,192,1,0,HL,HS,8.0
cube320_t0273,192,1,0,HL,HL,1264.0
cube320_t0273,192,2,0,B,B,26944.0
cube320_t0273,192,2,0,B,HS,28.0
cube320_t0273,192,2,0,B,HL,28.0
cube320_t0273,192,2,0,HS,B,38.0
cube320_t0273,192,2,0,HS,HS,1672.0
cube320_t0273,192,2,0,HS,HL,6.0
cube320_t0273,192,2,0,HL,B,18.0
cube320_t0273,192,2,0,HL,HS,12.0
cube320_t0273,192,2,0,HL,HL,1254.0
cube320_t0273,192,4,0,B,B,26892.0
cube320_t0273,192,4,0,B,HS,58.0
cube320_t0273,192,4,0,B,HL,50.0
cube320_t0273,192,4,0,HS,B,70.0
cube320_t0273,192,4,0,HS,HS,1634.0
cube320_t0273,192,4,0,HS,HL,12.0
cube320_t0273,192,4,0,HL,B,38.0
cube320_t0273,192,4,0,HL,HS,22.0
cube320_t0273,192,4,0,HL,HL,1224.0
cube320_t0273,192,1,1,B,B,26980.0
cube320_t0273,192,1,1,B,HS,12.0
cube320_t0273,192,1,1,B,HL,8.0
cube320_t0273,192,1,1,HS,B,6.0
cube320_t0273,192,1,1,HS,HS,1652.0
cube320_t0273,192,1,1,HS,HL,4.0
cube320_t0273,192,1,1,HL,B,14.0
cube320_t0273,192,1,1,HL,HS,6.0
cube320_t0273,192,1,1,HL,HL,1318.0
cube320_t0273,192,2,1,B,B,26952.0
cube320_t0273,192,2,1,B,HS,30.0
cube320_t0273,192,2,1,B,HL,18.0
cube320_t0273,192,2,1,HS,B,28.0
cube320_t0273,192,2,1,HS,HS,1628.0
cube320_t0273,192,2,1,HS,HL,6.0
cube320_t0273,192,2,1,HL,B,20.0
cube320_t0273,192,2,1,HL,HS,6.0
cube320_t0273,192,2,1,HL,HL,1312.0
cube320_t0273,192,1,2,B,B,26976.0
cube320_t0273,192,1,2,B,HS,16.0
cube320_t0273,192,1,2,B,HL,8.0
cube320_t0273,192,1,2,HS,B,16.0
cube320_t0273,192,1,2,HS,HS,1744.0
cube320_t0273,192,1,2,HS,HL,2.0
cube320_t0273,192,1,2,HL,B,8.0
cube320_t0273,192,1,2,HL,HS,4.0
cube320_t0273,192,1,2,HL,HL,1226.0
cube320_t0273,192,2,2,B,B,26956.0
cube320_t0273,192,2,2,B,HS,28.0
cube320_t0273,192,2,2,B,HL,16.0
cube320_t0273,192,2,2,HS,B,30.0
cube320_t0273,192,2,2,HS,HS,1728.0
cube320_t0273,192,2,2,HS,HL,4.0
cube320_t0273,192,2,2,HL,B,14.0
cube320_t0273,192,2,2,HL,HS,4.0
cube320_t0273,192,2,2,HL,HL,1220.0
cube320_t0273,192,1,3,B,B,26966.0
cube320_t0273,192,1,3,B,HS,22.0
cube320_t0273,192,1,3,B,HL,12.0
cube320_t0273,192,1,3,HS,B,18.0
cube320_t0273,192,1,3,HS,HS,1594.0
cube320_t0273,192,1,3,HS,HL,4.0
cube320_t0273,192,1,3,HL,B,16.0
cube320_t0273,192,1,3,HL,HS,0.0
cube320_t0273,192,1,3,HL,HL,1368.0
cube320_t0292,32,1,0,B,B,26978.0
cube320_t0292,32,1,0,B,HS,12.0
cube320_t0292,32,1,0,B,HL,10.0
cube320_t0292,32,1,0,HS,B,12.0
cube320_t0292,32,1,0,HS,HS,2290.0
cube320_t0292,32,1,0,HS,HL,8.0
cube320_t0292,32,1,0,HL,B,10.0
cube320_t0292,32,1,0,HL,HS,8.0
cube320_t0292,32,1,0,HL,HL,672.0
cube320_t0292,32,2,0,B,B,26962.0
cube320_t0292,32,2,0,B,HS,22.0
cube320_t0292,32,2,0,B,HL,16.0
cube320_t0292,32,2,0,HS,B,24.0
cube320_t0292,32,2,0,HS,HS,2278.0
cube320_t0292,32,2,0,HS,HL,8.0
cube320_t0292,32,2,0,HL,B,14.0
cube320_t0292,32,2,0,HL,HS,16.0
cube320_t0292,32,2,0,HL,HL,660.0
cube320_t0292,32,4,0,B,B,26904.0
cube320_t0292,32,4,0,B,HS,60.0
cube320_t0292,32,4,0,B,HL,36.0
cube320_t0292,32,4,0,HS,B,62.0
cube320_t0292,32,4,0,HS,HS,2232.0
cube320_t0292,32,4,0,HS,HL,16.0
cube320_t0292,32,4,0,HL,B,34.0
cube320_t0292,32,4,0,HL,HS,24.0
cube320_t0292,32,4,0,HL,HL,632.0
cube320_t0292,32,1,1,B,B,26978.0
cube320_t0292,32,1,1,B,HS,8.0
cube320_t0292,32,1,1,B,HL,14.0
cube320_t0292,32,1,1,HS,B,18.0
cube320_t0292,32,1,1,HS,HS,2158.0
cube320_t0292,32,1,1,HS,HL,8.0
cube320_t0292,32,1,1,HL,B,4.0
cube320_t0292,32,1,1,HL,HS,0.0
cube320_t0292,32,1,1,HL,HL,812.0
cube320_t0292,32,2,1,B,B,26954.0
cube320_t0292,32,2,1,B,HS,18.0
cube320_t0292,32,2,1,B,HL,28.0
cube320_t0292,32,2,1,HS,B,40.0
cube320_t0292,32,2,1,HS,HS,2134.0
cube320_t0292,32,2,1,HS,HL,10.0
cube320_t0292,32,2,1,HL,B,6.0
cube320_t0292,32,2,1,HL,HS,8.0
cube320_t0292,32,2,1,HL,HL,802.0
cube320_t0292,32,1,2,B,B,26970.0
cube320_t0292,32,1,2,B,HS,22.0
cube320_t0292,32,1,2,B,HL,8.0
cube320_t0292,32,1,2,HS,B,16.0
cube320_t0292,32,1,2,HS,HS,2196.0
cube320_t0292,32,1,2,HS,HL,14.0
cube320_t0292,32,1,2,HL,B,14.0
cube320_t0292,32,1,2,HL,HS,4.0
cube320_t0292,32,1,2,HL,HL,756.0
cube320_t0292,32,2,2,B,B,26950.0
cube320_t0292,32,2,2,B,HS,36.0
cube320_t0292,32,2,2,B,HL,14.0
cube320_t0292,32,2,2,HS,B,30.0
cube320_t0292,32,2,2,HS,HS,2178.0
cube320_t0292,32,2,2,HS,HL,18.0
cube320_t0292,32,2,2,HL,B,20.0
cube320_t0292,32,2,2,HL,HS,14.0
cube320_t0292,32,2,2,HL,HL,740.0
cube320_t0292,32,1,3,B,B,26980.0
cube320_t0292,32,1,3,B,HS,16.0
cube320_t0292,32,1,3,B,HL,4.0
cube320_t0292,32,1,3,HS,B,12.0
cube320_t0292,32,1,3,HS,HS,2210.0
cube320_t0292,32,1,3,HS,HL,6.0
cube320_t0292,32,1,3,HL,B,8.0
cube320_t0292,32,1,3,HL,HS,0.0
cube320_t0292,32,1,3,HL,HL,764.0
cube320_t0292,48,1,0,B,B,26982.0
cube320_t0292,48,1,0,B,HS,14.0
cube320_t0292,48,1,0,B,HL,4.0
cube320_t0292,48,1,0,HS,B,12.0
cube320_t0292,48,1,0,HS,HS,2146.0
cube320_t0292,48,1,0,HS,HL,2.0
cube320_t0292,48,1,0,HL,B,6.0
cube320_t0292,48,1,0,HL,HS,0.0
cube320_t0292,48,1,0,HL,HL,834.0
cube320_t0292,48,2,0,B,B,26968.0
cube320_t0292,48,2,0,B,HS,18.0
cube320_t0292,48,2,0,B,HL,14.0
cube320_t0292,48,2,0,HS,B,22.0
cube320_t0292,48,2,0,HS,HS,2132.0
cube320_t0292,48,2,0,HS,HL,6.0
cube320_t0292,48,2,0,HL,B,10.0
cube320_t0292,48,2,0,HL,HS,2.0
cube320_t0292,48,2,0,HL,HL,828.0
cube320_t0292,48,4,0,B,B,26930.0
cube320_t0292,48,4,0,B,HS,34.0
cube320_t0292,48,4,0,B,HL,36.0
cube320_t0292,48,4,0,HS,B,42.0
cube320_t0292,48,4,0,HS,HS,2102.0
cube320_t0292,48,4,0,HS,HL,16.0
cube320_t0292,48,4,0,HL,B,28.0
cube320_t0292,48,4,0,HL,HS,10.0
cube320_t0292,48,4,0,HL,HL,802.0
cube320_t0292,48,1,1,B,B,26978.0
cube320_t0292,48,1,1,B,HS,16.0
cube320_t0292,48,1,1,B,HL,6.0
cube320_t0292,48,1,1,HS,B,16.0
cube320_t0292,48,1,1,HS,HS,2088.0
cube320_t0292,48,1,1,HS,HL,4.0
cube320_t0292,48,1,1,HL,B,6.0
cube320_t0292,48,1,1,HL,HS,2.0
cube320_t0292,48,1,1,HL,HL,884.0
cube320_t0292,48,2,1,B,B,26962.0
cube320_t0292,48,2,1,B,HS,22.0
cube320_t0292,48,2,1,B,HL,16.0
cube320_t0292,48,2,1,HS,B,26.0
cube320_t0292,48,2,1,HS,HS,2076.0
cube320_t0292,48,2,1,HS,HL,6.0
cube320_t0292,48,2,1,HL,B,12.0
cube320_t0292,48,2,1,HL,HS,6.0
cube320_t0292,48,2,1,HL,HL,874.0
cube320_t0292,48,1,2,B,B,26974.0
cube320_t0292,48,1,2,B,HS,10.0
cube320_t0292,48,1,2,B,HL,16.0
cube320_t0292,48,1,2,HS,B,12.0
cube320_t0292,48,1,2,HS,HS,2096.0
cube320_t0292,48,1,2,HS,HL,8.0
cube320_t0292,48,1,2,HL,B,14.0
cube320_t0292,48,1,2,HL,HS,8.0
cube320_t0292,48,1,2,HL,HL,862.0
cube320_t0292,48,2,2,B,B,26946.0
cube320_t0292,48,2,2,B,HS,30.0
cube320_t0292,48,2,2,B,HL,24.0
cube320_t0292,48,2,2,HS,B,30.0
cube320_t0292,48,2,2,HS,HS,2078.0
cube320_t0292,48,2,2,HS,HL,8.0
cube320_t0292,48,2,2,HL,B,24.0
cube320_t0292,48,2,2,HL,HS,10.0
cube320_t0292,48,2,2,HL,HL,850.0
cube320_t0292,48,1,3,B,B,26974.0
cube320_t0292,48,1,3,B,HS,14.0
cube320_t0292,48,1,3,B,HL,12.0
cube320_t0292,48,1,3,HS,B,14.0
cube320_t0292,48,1,3,HS,HS,2132.0
cube320_t0292,48,1,3,HS,HL,8.0
cube320_t0292,48,1,3,HL,B,12.0
cube320_t0292,48,1,3,HL,HS,2.0
cube320_t0292,48,1,3,HL,HL,832.0
cube320_t0292,64,1,0,B,B,26980.0
cube320_t0292,64,1,0,B,HS,10.0
cube320_t0292,64,1,0,B,HL,10.0
cube320_t0292,64,1,0,HS,B,14.0
cube320_t0292,64,1,0,HS,HS,2026.0
cube320_t0292,64,1,0,HS,HL,2.0
cube320_t0292,64,1,0,HL,B,6.0
cube320_t0292,64,1,0,HL,HS,6.0
cube320_t0292,64,1,0,HL,HL,946.0
cube320_t0292,64,2,0,B,B,26952.0
cube320_t0292,64,2,0,B,HS,24.0
cube320_t0292,64,2,0,B,HL,24.0
cube320_t0292,64,2,0,HS,B,30.0
cube320_t0292,64,2,0,HS,HS,2010.0
cube320_t0292,64,2,0,HS,HL,2.0
cube320_t0292,64,2,0,HL,B,18.0
cube320_t0292,64,2,0,HL,HS,8.0
cube320_t0292,64,2,0,HL,HL,932.0
cube320_t0292,64,4,0,B,B,26912.0
cube320_t0292,64,4,0,B,HS,46.0
cube320_t0292,64,4,0,B,HL,42.0
cube320_t0292,64,4,0,HS,B,50.0
cube320_t0292,64,4,0,HS,HS,1980.0
cube320_t0292,64,4,0,HS,HL,12.0
cube320_t0292,64,4,0,HL,B,38.0
cube320_t0292,64,4,0,HL,HS,16.0
cube320_t0292,64,4,0,HL,HL,904.0
cube320_t0292,64,1,1,B,B,26972.0
cube320_t0292,64,1,1,B,HS,18.0
cube320_t0292,64,1,1,B,HL,10.0
cube320_t0292,64,1,1,HS,B,12.0
cube320_t0292,64,1,1,HS,HS,2004.0
cube320_t0292,64,1,1,HS,HL,6.0
cube320_t0292,64,1,1,HL,B,16.0
cube320_t0292,64,1,1,HL,HS,2.0
cube320_t0292,64,1,1,HL,HL,960.0
cube320_t0292,64,2,1,B,B,26942.0
cube320_t0292,64,2,1,B,HS,34.0
cube320_t0292,64,2,1,B,HL,24.0
cube320_t0292,64,2,1,HS,B,24.0
cube320_t0292,64,2,1,HS,HS,1990.0
cube320_t0292,64,2,1,HS,HL,8.0
cube320_t0292,64,2,1,HL,B,34.0
cube320_t0292,64,2,1,HL,HS,4.0
cube320_t0292,64,2,1,HL,HL,940.0
cube320_t0292,64,1,2,B,B,26974.0
cube320_t0292,64,1,2,B,HS,16.0
cube320_t0292,64,1,2,B,HL,10.0
cube320_t0292,64,1,2,HS,B,14.0
cube320_t0292,64,1,2,HS,HS,2052.0
cube320_t0292,64,1,2,HS,HL,4.0
cube320_t0292,64,1,2,HL,B,12.0
cube320_t0292,64,1,2,HL,HS,4.0
cube320_t0292,64,1,2,HL,HL,914.0
cube320_t0292,64,2,2,B,B,26952.0
cube320_t0292,64,2,2,B,HS,28.0
cube320_t0292,64,2,2,B,HL,20.0
cube320_t0292,64,2,2,HS,B,30.0
cube320_t0292,64,2,2,HS,HS,2030.0
cube320_t0292,64,2,2,HS,HL,10.0
cube320_t0292,64,2,2,HL,B,18.0
cube320_t0292,64,2,2,HL,HS,6.0
cube320_t0292,64,2,2,HL,HL,906.0
cube320_t0292,64,1,3,B,B,26978.0
cube320_t0292,64,1,3,B,HS,16.0
cube320_t0292,64,1,3,B,HL,6.0
cube320_t0292,64,1,3,HS,B,18.0
cube320_t0292,64,1,3,HS,HS,2052.0
cube320_t0292,64,1,3,HS,HL,4.0
cube320_t0292,64,1,3,HL,B,4.0
cube320_t0292,64,1,3,HL,HS,8.0
cube320_t0292,64,1,3,HL,HL,914.0
cube320_t0292,80,1,0,B,B,26970.0
cube320_t0292,80,1,0,B,HS,14.0
cube320_t0292,80,1,0,B,HL,16.0
cube320_t0292,80,1,0,HS,B,20.0
cube320_t0292,80,1,0,HS,HS,1932.0
cube320_t0292,80,1,0,HS,HL,10.0
cube320_t0292,80,1,0,HL,B,10.0
cube320_t0292,80,1,0,HL,HS,4.0
cube320_t0292,80,1,0,HL,HL,1024.0
cube320_t0292,80,2,0,B,B,26952.0
cube320_t0292,80,2,0,B,HS,24.0
cube320_t0292,80,2,0,B,HL,24.0
cube320_t0292,80,2,0,HS,B,28.0
cube320_t0292,80,2,0,HS,HS,1920.0
cube320_t0292,80,2,0,HS,HL,14.0
cube320_t0292,80,2,0,HL,B,20.0
cube320_t0292,80,2,0,HL,HS,6.0
cube320_t0292,80,2,0,HL,HL,1012.0
cube320_t0292,80,4,0,B,B,26898.0
cube320_t0292,80,4,0,B,HS,58.0
cube320_t0292,80,4,0,B,HL,44.0
cube320_t0292,80,4,0,HS,B,70.0
cube320_t0292,80,4,0,HS,HS,1866.0
cube320_t0292,80,4,0,HS,HL,26.0
cube320_t0292,80,4,0,HL,B,32.0
cube320_t0292,80,4,0,HL,HS,16.0
cube320_t0292,80,4,0,HL,HL,990.0
